pano,pmes,conglome,submuestra,vivienda,hogar,codperso,dominio,estrato,codpanel,p103,p104,p105,p106,p107,p108,p109a,p109b,p109c,p200n,p200i,p200a,p200b,p200bb,p200c,p200d,p200dd,p200e,p200f,p200g,p201,p202,p203,p204,p2041,p2042,p2043,p2044,p2045,p2046,p2047,p2048,p2049,p20410,p20411,p204a,p205a,p206,P206AA,p207a,p207b,p208b1,p208b2,p208b3,p209a,p209b,p209c,p209d,p209e,p209f,p209g,p209t,p209bb,p209cc,p209h,p209ee,p210,p211a,p211b,p212a,p212b,p212c,p212d,p212e,p213,p214,p215,p216,p217,p218,p219,p220,p222,P223A1,P223A2,P223A3,P223A4,P223A5,P223A6,P223A7,P224,P225,ocu200,i211a,i211b,i212a,i212b,i212c,i212d,ingtot,ingprin,resident,fa_fma22
2022,04,025378,005,0116,11,02,8,1,21041102,2,1,2, ,2,30,5,4, ,2,2,24,4,2022,30,4,2022,8,4,1992,2,2,2, ,2,2,2,1,2,2,2,2,2,2,2,922,4782,2, ,1,1,18,4,2022,0,3,3,3,3,3,3,18,1, ,1,2, , , ,150,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,150,0, , ,150,150,1,581.584212042538
2022,04,025378,005,0116,11,03,8,1,21041103,3,1,2, ,2,10,3, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,04,025378,005,0116,11,04,8,1,21041104,3,1,2, ,2,7,3, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,04,025378,005,0116,11,05,8,1,21041105,3,1,2, ,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,04,025378,005,0118,11,01,8,1,21041101,1,1,2, ,1,79,6,5, ,1,1,17,4,2022,23,4,2022,15,12,1942,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,1,3,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,470.315682084025
2022,04,025378,005,0118,11,02,8,1,21041102,2,1,2, ,2,81,6,5, ,2,2,17,4,2022,23,4,2022,14,9,1940,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,427.508679951391
2022,04,025378,005,0120,11,01,8,1,21041101,1,1,2, ,2,44,10,6, ,1,1,24,4,2022,30,4,2022,6,4,1978,1, , , , , , , , , , , , , , ,254,8423,3,2,2, ,99,99,2010,0,8,8,8,8,8,0,40,1, ,1,2,4,4000,0, , , , ,1, , , , , , , , ,3,0,0,0,0,0,0,1,6,4,1,4000,0, , , , ,4000,4000,1,581.584212042538
2022,04,025378,005,0120,11,02,8,1,21041102,3,1,2, ,1,20,9,4, ,2,2,24,4,2022,30,4,2022,29,3,2002,1, , , , , , , , , , , , , , ,885,4922,2, ,1,1,15,3,2022,0,0,0,0,6,6,0,12,1, ,2,2, , , ,300,0, , ,1, , , , , , , , ,2,0,0,0,0,0,0,1,6,4,1, , ,300,0, , ,300,300,1,566.755324908676
2022,04,025378,005,0129,11,01,8,1,21041101,1,1,2, ,2,65,10,5, ,1,1,24,4,2022,30,4,2022,25,6,1956,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , ,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,427.508679951391
2022,04,025378,005,0129,11,02,8,1,21041102,3,1,2, ,1,26,10,7, ,2,1,24,4,2022,30,4,2022,10,9,1995,1, , , , , , , , , , , , , , ,235,8610,3,5,2, ,1,3,2022,6,6,6,0,6,6,6,36,1, ,1,2,4,4000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,4000,0, , , , ,4000,4000,1,602.059718664705
2022,04,025380,005,0139,11,01,8,1,21041101,1,1,2, ,2,56,6,5, ,1,1,17,4,2022,23,4,2022,10,8,1965,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,1,2, ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,349.779829051138
2022,04,025380,005,0139,11,02,8,1,21041102,3,1,2, ,1,25,10,6, ,2,1,17,4,2022,23,4,2022,7,6,1996,1, , , , , , , , , , , , , , ,268,8690,2, ,1,1,99,8,2021,0,6,6,6,6,6,6,36,1, ,1,1, , , ,2000,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,2000,0, , ,2000,2000,1,492.594315271122
2022,04,025380,005,0140,11,01,8,1,22041101,1,1,2, ,1,48,8,3, ,1,1,17,4,2022,23,4,2022,19,1,1974,1, , , , , , , , , , , , , , ,522,5629,2, ,1,2,99,6,2020,6,6,6,6,6,6,6,42,1, ,1,2, , , ,1200,120, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , ,1200,120, , ,1320,1320,1,384.803739886929
2022,04,025380,005,0140,11,02,8,1,22041102,2,1,2, ,2,42,6,5, ,2,2,17,4,2022,23,4,2022,11,2,1980,1, , , , , , , , , , , , , , ,942,5629,5,5,1,2,99,6,2020,5,5,5,5,5,5,5,35,1, ,1,2, , , , , , , , , , , , , , , , ,5,0,0,0,0,0,0,1,5,4,1, , , , , , ,0,0,1,475.841628034804
2022,04,025380,005,0141,11,01,8,1,21041101,1,1,2, ,2,36,7,2, ,1,1,24,4,2022,30,4,2022,20,2,1986,1, , , , , , , , , , , , , , ,381,4752,3,5,1,10,27,3,2022,0,8,8,8,8,8,8,48,1, ,1,2,3,650,100, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,1300,200, , , , ,1500,1500,1,475.841628034804
2022,04,025380,005,0141,11,02,8,1,21041102,11,1,2, ,2,34,9,2, ,2,2,17,4,2022,23,4,2022,10,4,1988,1, , , , , , , , , , , , , , ,373,6810,3,5,1,15,99,3,2018,4,9,9,9,9,9,4,53,1, ,2,2,4,3000,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,3000,0, , , , ,3000,3000,1,475.841628034804
2022,04,025380,005,0142,11,01,8,1,21041101,1,1,2, ,1,71,8,3, ,1,1,17,4,2022,23,4,2022,3,9,1950,1, , , , , , , , , , , , , , ,317,7110,2, ,1,1,99,99,2000,0,6,6,6,6,6,6,36,1, ,1,2, , , ,1500,0, , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1, , ,1500,0, , ,1500,1500,1,384.803739886929
2022,04,025380,005,0142,11,02,8,1,21041102,2,1,2, ,2,60,6,5, ,2,1,17,4,2022,23,4,2022,23,9,1961,1, , , , , , , , , , , , , , ,942,5610,4,5,1,4,99,3,2021,6,6,6,6,6,6,6,42,1, ,2,2,2,200,56, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,866,242, , , , ,1108,1108,1,349.779829051138
2022,04,025380,005,0142,11,03,8,1,21041103,3,1,2, ,2,25,6,5, ,3,3,17,4,2022,23,4,2022,12,10,1996,1, , , , , , , , , , , , , , ,945,9609,2, ,1,1,29,4,2022,0,0,0,0,0,6,6,12,1, ,1,1, , , ,100,18, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,100,18, , ,118,118,1,475.841628034804
2022,04,025569,005,0120,11,01,8,1,21041101,1,1,2, ,2,90,6,5, ,1,2,27,3,2022,2,4,2022,25,12,1931,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,1,0,0,0,0,0,0,1,5,4,4, , , , , , , , ,1,505.237530851644
2022,04,025569,005,0120,11,02,8,1,21041102,3,1,2, ,1,59,10,6, ,2,2,27,3,2022,2,4,2022,12,11,1962,1, , , , , , , , , , , , , , ,236,8620,2, ,1,1,99,99,1995,0,14,8,14,8,11,8,63,1, ,1,2, , , ,6000,0,1050,0,0, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1, , ,6000,0,1050,0,7050,6000,1,555.82762428112
2022,04,025569,005,0121,11,01,8,1,21041101,1,1,2, ,1,51,6,5, ,1,1,27,3,2022,2,4,2022,28,11,1970,1, , , , , , , , , , , , , , ,885,9700,6, ,1,2,99,99,2008,0,11,11,11,11,11,0,55,1, ,1,2,4,2000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2000,0, , , , ,2000,2000,1,555.82762428112
2022,04,025569,005,0121,11,02,8,1,21041102,2,1,2, ,2,53,10,5, ,2,2,27,3,2022,2,4,2022,27,7,1968,1, , , , , , , , , , , , , , ,419,6411,3,2,2, ,26,11,2007,0,8,8,8,8,8,4,44,2,48,1,2,4,2900,0, , , , ,1, , , , , , , , ,3,0,0,0,0,0,0,1,6,4,1,2900,0, , , , ,2900,2900,1,505.237530851644
2022,04,025569,005,0121,11,03,8,1,21041103,3,1,2, ,1,23,10,5, ,3,3,27,3,2022,2,4,2022,26,4,1998,1, , , , , , , , , , , , , , ,571,6110,3,5,2, ,1,3,2022,0,8,8,8,8,8,6,46,1, ,1,1,4,1000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,7,4,1,1000,0, , , , ,1000,1000,1,669.801747619344
2022,04,025569,005,0121,11,04,8,1,21041104,3,1,2, ,1,21,9,1, ,4,4,27,3,2022,2,4,2022,25,10,2000,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,1,5,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,669.801747619344
2022,04,025569,005,0122,12,01,8,1,21041201,1,1,2, ,1,65,6,5, ,1,1,27,3,2022,2,4,2022,23,4,1956,1, , , , , , , , , , , , , , ,952,8411,3,2,2, ,99,5,2021,12,12,12,0,12,12,12,72,1, ,1,2,4,2000,0, , , , ,1, , , , , , , , ,4,0,0,0,0,0,0,1,7,4,1,2000,0, , , , ,2000,2000,1,555.82762428112
2022,04,025569,005,0122,12,02,8,1,21041202,2,1,2, ,2,66,8,3, ,2,2,27,3,2022,2,4,2022,24,5,1955,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,1,1,9,0, ,1,4,0,0,0,0,0,0,1,7,4,4, , , , , , , , ,1,505.237530851644
2022,04,025569,005,0122,12,03,8,1,21041203,3,1,2, ,2,28,9,3, ,3,3,27,3,2022,2,4,2022,11,1,1994,1, , , , , , , , , , , , , , ,381,9602,3,5,2, ,99,99,2019,0,8,8,8,8,8,8,48,1, ,2,2,4,1600,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,1600,0, , , , ,1600,1600,1,687.326796050272
2022,04,025569,005,0122,22,01,8,1,21042201,1,1,2, ,1,36,10,5, ,1,1,27,3,2022,2,4,2022,14,10,1985,1, , , , , , , , , , , , , , ,252,8411,3,2,2, ,99,5,2021,0,12,12,12,12,12,0,60,1, ,1,2,4,8000,0, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,8000,0, , , , ,8000,8000,1,711.525122058288
2022,04,025569,005,0122,22,02,8,1,21042202,2,1,2, ,2,27,6,5, ,2,2,27,3,2022,2,4,2022,17,7,1994,1, , , , , , , , , , , , , , ,364,9601,1, ,1,7,21,6,2019,0,12,12,12,12,12,12,72,1, ,1,2, , , ,8000,100, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , ,8000,100, , ,8100,8100,1,687.326796050272
2022,04,025569,005,0123,11,01,8,1,21041101,1,1,2, ,1,53,6,5, ,1,1,27,3,2022,2,4,2022,28,2,1969,1, , , , , , , , , , , , , , ,572,4752,3,5,2, ,99,99,2004,8,8,8,8,0,8,8,48,1, ,1,2,4,1300,100, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1300,100, , , , ,1400,1400,1,555.82762428112
2022,04,025569,005,0123,11,02,8,1,21041102,2,1,2, ,2,56,8,3, ,2,2,27,3,2022,2,4,2022,13,10,1965,1, , , , , , , , , , , , , , ,572,4752,3,5,2, ,99,99,2005,8,8,8,0,8,8,8,48,1, ,1,2,4,1400,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1400,0, , , , ,1400,1400,1,505.237530851644
2022,04,025658,005,0274,11,01,8,1,21041101,1,1,2, ,1,53,10,6, ,1,1,27,3,2022,2,4,2022,16,10,1968,1, , , , , , , , , , , , , , ,254,8412,3,2,2, ,99,99,2014,0,8,8,8,8,8,0,40,1, ,1,2,4,7000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,7000,0, , , , ,7000,7000,1,427.559710985477
2022,04,025658,005,0274,11,02,8,1,21041102,2,1,2, ,2,50,10,5, ,2,2,27,3,2022,2,4,2022,11,6,1971,1, , , , , , , , , , , , , , ,412,8411,3,2,2, ,99,99,2002,0,8,8,8,8,8,0,40,1, ,1,2,4,2500,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,2500,0, , , , ,2500,2500,1,388.644254501265
2022,04,025658,005,0275,11,01,8,1,21041101,1,1,2, ,2,52,10,5, ,1,1,27,3,2022,2,4,2022,31,12,1969,1, , , , , , , , , , , , , , ,253,8412,3,2,2, ,99,99,2000,0,8,8,8,8,8,0,40,1, ,1,2,4,3000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,3000,0, , , , ,3000,3000,1,388.644254501265
2022,04,025658,005,0275,11,02,8,1,21041102,2,1,1, ,1,53,6,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,04,025658,005,0275,11,03,8,1,21041103,3,1,2, ,1,20,9,1, ,3,3,27,3,2022,2,4,2022,11,10,2001,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,2,0,0,0,0,0,0,1,5,4,4, , , , , , , , ,1,515.232113553342
2022,04,025658,005,0277,11,01,8,1,21041101,1,1,2, ,2,70,6,5, ,1,1,27,3,2022,2,4,2022,1,10,1951,1, , , , , , , , , , , , , , ,775,1392,2, ,1,1,99,99,2002,0,6,6,6,6,6,6,36,1, ,1,2, , , ,650,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,650,0, , ,650,650,1,388.644254501265
2022,04,025658,005,0277,11,02,8,1,22041102,2,1,2, ,1,70,10,5, ,2,2,27,3,2022,2,4,2022,23,5,1951,1, , , , , , , , , , , , , , ,313,9521,2, ,1,1,99,99,2000,0,6,6,6,6,6,6,36,1, ,1,1, , , ,600,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,600,0, , ,600,600,1,427.559710985477
2022,04,025658,005,0277,11,03,8,1,21041102,3,1,2, ,2,47,10,5, ,3,3,27,3,2022,2,4,2022,29,10,1974,1, , , , , , , , , , , , , , ,923,4789,2, ,1,1,99,99,2019,0,8,8,8,8,8,4,44,1, ,1,2, , , ,600,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,600,0, , ,600,600,1,388.644254501265
2022,04,025658,005,0277,11,04,8,1,21041103,10,1,2, ,2,14,5,2, ,4,3,27,3,2022,2,4,2022,24,99,2008,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,563.430399696226
2022,04,025658,005,0278,11,01,8,1,22041101,1,1,2, ,1,90,10,5, ,1,1,27,3,2022,2,4,2022,10,5,1931,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,2, , ,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,427.559710985477
2022,04,025658,005,0278,11,02,8,1,22041102,2,1,2, ,2,86,6,5, ,2,2,27,3,2022,2,4,2022,5,10,1935,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,2,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,388.644254501265
2022,04,025758,005,0163,11,01,8,1,21041101,1,1,2, ,1,42,10,7, ,1,1,3,4,2022,9,4,2022,18,10,1979,1, , , , , , , , , , , , , , ,235,8610,3,2,2, ,99,99,2002,12,0,12,0,12,0,12,48,1, ,1,2,4,6000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,6000,0, , , , ,6000,6000,1,328.396210180748
2022,04,025758,005,0163,11,02,8,1,21041102,2,1,2, ,2,40,10,5, ,2,2,3,4,2022,9,4,2022,14,6,1981,2,1, , , , , , , , , , , , , ,239,8610,3,2,2, ,99,99,2007,0,0,0,0,0,0,0,0,2,36,2,2,4,4000,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,4000,0, , , , ,4000,4000,1,317.227752023203
2022,04,025758,005,0163,11,03,8,1,21041103,3,1,2, ,2,8,3, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,04,025758,005,0164,11,01,8,1,21041101,1,1,1, ,1,71,9,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2022,04,025758,005,0164,11,02,8,1,21041102,2,1,2, ,2,67,9,2, ,2,2,3,4,2022,9,4,2022,26,10,1954,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,5,2, , ,0, ,1,6,0,0,0,0,0,0,1,1,4,4, , , , , , , , ,1,233.186552700759
2022,04,025758,005,0164,11,03,8,1,21041103,3,1,2, ,1,29,10,6, ,3,0,10,4,2022,16,4,2022, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0, , , , , , , , ,1,0
2022,04,025758,005,0167,11,01,8,1,21041101,1,1,2, ,1,30,10,5, ,1,1,3,4,2022,9,4,2022,28,8,1991,1, , , , , , , , , , , , , , ,137,9200,3,5,2, ,99,10,2016,0,8,8,8,8,8,0,40,1, ,1,2,4,10000,0, , , , ,1, , , , , , , , ,3,0,0,0,0,0,0,1,6,4,1,10000,0, , , , ,10000,10000,1,328.396210180748
2022,04,025853,005,0248,11,01,8,1,21041101,1,1,2, ,1,69,7,2, ,1,1,17,4,2022,23,4,2022,17,7,1952,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,6,1,1,3,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,726.851508675311
2022,04,025853,005,0249,11,01,8,1,21041101,1,1,2, ,1,59,10,5, ,1,1,17,4,2022,23,4,2022,31,8,1962,1, , , , , , , , , , , , , , ,239,8610,3,2,2, ,99,99,1990,0,11,4,7,8,8,11,49,1, ,1,2,4,4800,156, , ,2598,0,0, , , , , , , , ,3,0,0,0,0,0,0,1,6,4,1,4800,156, , ,2598,0,7554,4956,1,726.851508675311
2022,04,025853,005,0249,11,02,8,1,21041102,3,1,2, ,2,22,9,3, ,2,2,17,4,2022,23,4,2022,1,4,2000,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,1,6,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,957.831679483584
2022,04,025853,005,0250,12,01,8,1,21041201,1,1,2, ,2,55,7,1, ,1,1,24,4,2022,30,4,2022,6,10,1966,1, , , , , , , , , , , , , , ,941,9700,6, ,1,1,15,3,2022,0,9,9,9,9,9,0,45,1, ,2,2,4,800,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,800,0, , , , ,800,800,1,660.69523265215
2022,04,025853,005,0250,12,02,8,1,21041202,2,1,2, ,1,62,6,5, ,2,2,24,4,2022,30,4,2022,23,2,1960,1, , , , , , , , , , , , , , ,571,4659,3,5,1,2,99,12,2021,0,8,8,8,8,8,8,48,1, ,1,1,2,300,90, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1299,390, , , , ,1689,1689,1,726.851508675311
2022,04,025853,005,0250,12,03,8,1,21041203,3,1,2, ,2,28,9,1, ,3,3,24,4,2022,30,4,2022,19,12,1993,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,3,1,6,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,898.811964065741
2022,04,025853,005,0250,12,04,8,1,21041204,3,1,2, ,2,20,6,5, ,4,4,24,4,2022,30,4,2022,3,11,2001,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , ,7,3,1,6,0,0,0,0,0,0,1,6,4,2, , , , , , , , ,1,957.831679483584
2022,04,025853,005,0250,22,01,8,1,21042201,1,1,2, ,1,60,6,5, ,1,1,17,4,2022,23,4,2022,8,3,1962,1, , , , , , , , , , , , , , ,541,9602,3,5,1,2,14,2,2022,0,8,8,8,8,8,8,48,1, ,1,1,2,140,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1,606,0, , , , ,606,606,1,726.851508675311
2022,04,025853,005,0251,12,01,8,1,21041101,1,1,2, ,2,47,5,3, ,1,1,17,4,2022,23,4,2022,13,4,1975,1, , , , , , , , , , , , , , ,912,5610,4,5,1,2,99,99,2018,0,11,0,11,0,11,0,33,1, ,1,1,2,240,30, , , , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1,1039,130, , , , ,1169,1169,1,660.69523265215
2022,04,025853,005,0251,12,02,8,1,21041106,6,1,2, ,2,36,5,3, ,2,2,17,4,2022,23,4,2022,28,6,1985,1, , , , , , , , , , , , , , ,912,5610,1, ,1,2,99,99,2018,0,12,0,12,0,12,0,36,1, ,1,2, , , ,1299,520, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,6,4,1, , ,1299,520, , ,1819,1819,1,898.811964065741
2022,04,025853,005,0251,12,03,8,1,21041107,6,1,2, ,2,16,5,3, ,3,3,17,4,2022,23,4,2022,18,9,2005,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,1,2, ,0, ,1,6,0,0,0,0,0,0,1,4,4,4, , , , , , , , ,1,957.831679483584
2022,04,025853,005,0251,12,04,8,1,21041108,6,1,2, ,2,13,3, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,04,025853,005,0251,12,05,8,1,21041109,6,1,2, ,2,4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,04,025853,005,0251,22,01,8,1,22042201,1,1,2, ,2,44,6,5, ,1,1,17,4,2022,23,4,2022,18,3,1978,1, , , , , , , , , , , , , , ,945,2023,4,5,2, ,99,99,2015,0,9,9,9,9,9,9,54,1, ,2,2,4,1500,0, , , , ,1, , , , , , , , ,1,0,0,0,0,0,0,1,6,4,1,1500,0, , , , ,1500,1500,1,898.811964065741
2022,04,025853,005,0251,22,02,8,1,22042202,3,1,2, ,2,17,6,5, ,2,2,17,4,2022,23,4,2022,7,9,2004,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,9,2, , ,0, ,1,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,957.831679483584
2022,04,025853,005,0251,22,03,8,1,22042203,3,1,2, ,2,15,5,2, ,3,3,17,4,2022,23,4,2022,19,4,2007,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,1,0,0,0,0,0,0,1,6,4,4, , , , , , , , ,1,957.831679483584
2022,04,025853,005,0251,22,04,8,1,22042204,3,1,2, ,1,13,4, ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,04,025861,005,0175,11,01,8,1,21041101,1,1,2, ,2,28,9,2, ,1,1,10,4,2022,16,4,2022,29,6,1993,1, , , , , , , , , , , , , , ,572,4791,2, ,1,1,99,8,2021,0,3,3,3,3,3,3,18,2,24,1,2, , , ,500,20, , ,1, , , , , , , , ,5,0,0,0,0,0,0,1,6,4,1, , ,500,20, , ,520,520,1,687.326796050272
2022,04,025861,005,0175,11,02,8,1,21041102,3,1,2, ,1,8,3, ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, 
2022,04,025861,005,0177,11,01,8,1,21041101,1,1,2, ,2,57,6,5, ,1,1,3,4,2022,9,4,2022,1,10,1964,2,2,1, , , , , , , , , , , , ,918,4781,2, ,1,2,99,99,1997,0,0,0,0,0,0,0,0,2,60,2,2, , , ,900,30, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,4,1, , ,900,30, , ,930,930,1,505.237530851644
2022,04,025861,005,0177,11,02,8,1,21041102,3,1,2, ,2,16,5,4, ,2,1,3,4,2022,9,4,2022,23,3,2006,2,2,2, ,2,2,2,2,2,2,2,2,2,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,4,2, , ,0, ,2,6,0,0,0,0,0,0,1,1,4,4, , , , , , , , ,1,732.459519605094
2022,04,025861,005,0211,11,01,8,1,21041102,1,1,2, ,2,55,6,5, ,1,3,3,4,2022,9,4,2022,14,1,1967,1, , , , , , , , , , , , , , ,574,4789,1, ,1,4,15,8,2021,6,6,6,6,6,6,6,42,1, ,2,2, , , ,4000,0, , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,4,1, , ,4000,0, , ,4000,4000,1,505.237530851644
2022,04,025861,005,0211,11,02,8,1,21041103,3,1,2, ,2,28,10,5, ,2,2,3,4,2022,9,4,2022,5,8,1993,1, , , , , , , , , , , , , , ,574,4789,3,5,1,4,99,9,2021,11,11,11,11,11,11,11,77,1, ,1,2,1,35,0, , , , ,1, , , , , , , , ,6,0,0,0,0,0,0,1,1,4,1,875,0, , , , ,875,875,1,687.326796050272
